sender,recver,channel,interactions,date
60,8,slack,14,2020-01-06
60,60,slack,12,2020-01-06
61,73,slack,7,2020-01-06
62,65,slack,8,2020-01-06
62,73,email,9,2020-01-06
62,68,slack,11,2020-01-06
62,60,slack,11,2020-01-06
62,43,slack,11,2020-01-06
62,63,slack,10,2020-01-06
62,74,zoom,4,2020-01-06
62,72,slack,6,2020-01-06
62,61,email,3,2020-01-06
62,91,zoom,4,2020-01-06
62,77,slack,7,2020-01-06
62,77,slack,9,2020-01-06
62,72,email,1,2020-01-06
62,30,zoom,3,2020-01-06
63,65,zoom,4,2020-01-06
63,20,zoom,1,2020-01-06
63,73,email,4,2020-01-06
63,68,slack,11,2020-01-06
63,67,email,0,2020-01-06
63,77,zoom,2,2020-01-06
63,62,slack,6,2020-01-06
63,68,slack,17,2020-01-06
64,63,zoom,1,2020-01-06
64,41,email,2,2020-01-06
64,68,zoom,4,2020-01-06
64,35,zoom,1,2020-01-06
64,60,email,2,2020-01-06
64,4,zoom,0,2020-01-06
64,62,email,1,2020-01-06
64,10,email,1,2020-01-06
64,44,zoom,2,2020-01-06
65,0,slack,12,2020-01-06
65,67,email,6,2020-01-06
65,75,zoom,1,2020-01-06
65,46,zoom,4,2020-01-06
65,28,slack,10,2020-01-06
66,91,email,5,2020-01-06
66,72,email,3,2020-01-06
66,43,slack,13,2020-01-06
66,56,slack,21,2020-01-06
66,89,slack,9,2020-01-06
66,72,slack,13,2020-01-06
66,74,slack,10,2020-01-06
66,33,slack,15,2020-01-06
66,67,slack,14,2020-01-06
66,62,email,3,2020-01-06
66,61,zoom,4,2020-01-06
66,70,zoom,4,2020-01-06
66,68,email,2,2020-01-06
66,76,zoom,1,2020-01-06
67,60,zoom,4,2020-01-06
67,78,email,3,2020-01-06
67,68,zoom,4,2020-01-06
67,76,email,0,2020-01-06
67,93,slack,9,2020-01-06
67,79,zoom,2,2020-01-06
67,64,zoom,5,2020-01-06
67,99,zoom,1,2020-01-06
67,63,zoom,0,2020-01-06
67,56,email,2,2020-01-06
67,74,slack,6,2020-01-06
67,64,slack,6,2020-01-06
67,76,zoom,2,2020-01-06
68,61,email,2,2020-01-06
68,22,zoom,2,2020-01-06
68,60,email,1,2020-01-06
68,67,slack,11,2020-01-06
68,56,email,0,2020-01-06
68,48,zoom,5,2020-01-06
68,64,slack,11,2020-01-06
68,73,zoom,3,2020-01-06
69,64,zoom,1,2020-01-06
69,94,slack,11,2020-01-06
69,53,slack,18,2020-01-06
69,75,email,2,2020-01-06
69,9,slack,18,2020-01-06
69,57,slack,12,2020-01-06
69,64,zoom,3,2020-01-06
69,66,slack,14,2020-01-06
69,62,email,1,2020-01-06
69,90,zoom,2,2020-01-06
69,71,email,0,2020-01-06
70,61,slack,9,2020-01-06
70,71,zoom,0,2020-01-06
70,95,zoom,2,2020-01-06
70,54,zoom,1,2020-01-06
70,77,email,1,2020-01-06
70,68,email,1,2020-01-06
70,79,zoom,0,2020-01-06
70,75,zoom,1,2020-01-06
70,76,email,7,2020-01-06
71,76,slack,9,2020-01-06
71,66,email,1,2020-01-06
71,79,zoom,0,2020-01-06
71,64,slack,8,2020-01-06
71,74,zoom,1,2020-01-06
71,1,slack,8,2020-01-06
71,70,slack,14,2020-01-06
71,11,slack,9,2020-01-06
71,83,zoom,1,2020-01-06
71,76,zoom,2,2020-01-06
71,72,zoom,1,2020-01-06
71,67,email,6,2020-01-06
71,11,email,3,2020-01-06
71,1,email,2,2020-01-06
71,73,zoom,2,2020-01-06
71,31,email,4,2020-01-06
71,18,slack,21,2020-01-06
71,66,zoom,2,2020-01-06
71,63,slack,4,2020-01-06
71,68,slack,11,2020-01-06
72,66,zoom,5,2020-01-06
72,63,zoom,7,2020-01-06
72,97,slack,10,2020-01-06
72,91,email,3,2020-01-06
72,78,email,2,2020-01-06
73,64,slack,10,2020-01-06
73,75,slack,11,2020-01-06
73,66,zoom,2,2020-01-06
73,62,email,4,2020-01-06
73,69,email,2,2020-01-06
73,90,email,5,2020-01-06
73,79,email,1,2020-01-06
73,71,slack,5,2020-01-06
73,8,zoom,2,2020-01-06
74,68,slack,12,2020-01-06
74,77,email,2,2020-01-06
74,64,zoom,0,2020-01-06
74,42,email,5,2020-01-06
75,61,email,4,2020-01-06
75,94,email,4,2020-01-06
75,2,email,0,2020-01-06
75,14,email,4,2020-01-06
75,77,zoom,2,2020-01-06
76,73,email,1,2020-01-06
77,69,slack,6,2020-01-06
77,79,zoom,3,2020-01-06
77,93,email,3,2020-01-06
77,92,slack,8,2020-01-06
77,67,slack,9,2020-01-06
77,65,slack,4,2020-01-06
77,61,slack,9,2020-01-06
77,70,email,3,2020-01-06
77,2,email,3,2020-01-06
77,37,zoom,2,2020-01-06
77,76,zoom,0,2020-01-06
77,38,email,2,2020-01-06
77,69,zoom,0,2020-01-06
77,92,slack,10,2020-01-06
78,84,zoom,1,2020-01-06
78,57,email,3,2020-01-06
78,72,email,2,2020-01-06
79,62,zoom,2,2020-01-06
79,88,email,0,2020-01-06
79,28,email,7,2020-01-06
79,74,email,0,2020-01-06
79,76,zoom,2,2020-01-06
79,61,email,4,2020-01-06
79,63,slack,12,2020-01-06
80,35,email,5,2020-01-06
80,82,zoom,5,2020-01-06
80,91,email,4,2020-01-06
80,77,email,5,2020-01-06
80,93,slack,13,2020-01-06
80,35,email,6,2020-01-06
80,99,email,2,2020-01-06
80,99,slack,12,2020-01-06
80,94,zoom,3,2020-01-06
80,86,email,2,2020-01-06
81,23,slack,3,2020-01-06
81,99,slack,5,2020-01-06
81,90,zoom,4,2020-01-06
82,35,slack,5,2020-01-06
82,89,slack,6,2020-01-06
82,83,email,6,2020-01-06
82,65,email,4,2020-01-06
82,80,slack,4,2020-01-06
82,95,email,6,2020-01-06
82,3,zoom,0,2020-01-06
82,47,slack,6,2020-01-06
82,84,email,8,2020-01-06
82,97,zoom,2,2020-01-06
82,93,slack,10,2020-01-06
83,88,zoom,1,2020-01-06
83,92,email,2,2020-01-06
83,11,zoom,1,2020-01-06
84,84,slack,7,2020-01-06
84,81,zoom,0,2020-01-06
84,5,email,1,2020-01-06
84,88,slack,18,2020-01-06
84,29,zoom,0,2020-01-06
84,90,zoom,1,2020-01-06
84,95,email,2,2020-01-06
85,61,zoom,3,2020-01-06
85,25,slack,2,2020-01-06
85,89,zoom,2,2020-01-06
85,85,slack,5,2020-01-06
85,16,email,1,2020-01-06
85,80,email,2,2020-01-06
85,99,email,4,2020-01-06
85,16,email,3,2020-01-06
86,18,zoom,1,2020-01-06
86,96,slack,8,2020-01-06
86,56,slack,15,2020-01-06
86,12,email,3,2020-01-06
86,85,email,0,2020-01-06
87,92,zoom,3,2020-01-06
87,99,slack,8,2020-01-06
87,72,slack,8,2020-01-06
87,59,zoom,3,2020-01-06
87,81,email,4,2020-01-06
87,94,email,4,2020-01-06
87,18,zoom,0,2020-01-06
87,46,slack,8,2020-01-06
87,94,slack,6,2020-01-06
87,87,slack,10,2020-01-06
87,80,slack,4,2020-01-06
87,97,email,2,2020-01-06
87,70,email,8,2020-01-06
87,94,zoom,0,2020-01-06
87,62,zoom,1,2020-01-06
87,86,zoom,1,2020-01-06
88,90,email,5,2020-01-06
88,95,slack,8,2020-01-06
88,96,zoom,0,2020-01-06
88,77,email,6,2020-01-06
88,97,zoom,2,2020-01-06
88,95,email,6,2020-01-06
88,94,slack,11,2020-01-06
88,85,slack,6,2020-01-06
88,94,email,3,2020-01-06
88,87,zoom,4,2020-01-06
88,5,slack,8,2020-01-06
89,21,slack,9,2020-01-06
89,89,slack,15,2020-01-06
89,66,email,4,2020-01-06
89,51,email,1,2020-01-06
89,8,slack,16,2020-01-06
89,82,slack,13,2020-01-06
89,70,slack,21,2020-01-06
89,94,slack,18,2020-01-06
89,3,slack,17,2020-01-06
90,4,zoom,1,2020-01-06
90,99,slack,6,2020-01-06
90,77,zoom,0,2020-01-06
90,81,slack,5,2020-01-06
90,20,email,1,2020-01-06
90,99,zoom,0,2020-01-06
90,82,email,2,2020-01-06
90,87,zoom,2,2020-01-06
91,85,email,4,2020-01-06
91,38,email,4,2020-01-06
91,95,slack,8,2020-01-06
91,38,zoom,3,2020-01-06
91,87,zoom,1,2020-01-06
91,90,slack,8,2020-01-06
91,49,zoom,3,2020-01-06
91,85,slack,4,2020-01-06
91,93,zoom,4,2020-01-06
91,94,slack,12,2020-01-06
91,90,slack,6,2020-01-06
92,93,slack,7,2020-01-06
92,87,zoom,6,2020-01-06
92,81,zoom,0,2020-01-06
92,74,slack,4,2020-01-06
92,81,slack,4,2020-01-06
92,17,slack,5,2020-01-06
92,84,zoom,1,2020-01-06
92,86,slack,4,2020-01-06
92,34,slack,7,2020-01-06
92,98,slack,8,2020-01-06
92,18,email,5,2020-01-06
92,57,zoom,2,2020-01-06
92,82,zoom,1,2020-01-06
92,48,email,5,2020-01-06
92,44,zoom,4,2020-01-06
92,27,slack,3,2020-01-06
92,90,email,1,2020-01-06
92,97,slack,7,2020-01-06
92,34,slack,3,2020-01-06
92,34,slack,2,2020-01-06
93,74,slack,6,2020-01-06
93,89,slack,9,2020-01-06
93,74,zoom,2,2020-01-06
93,98,email,0,2020-01-06
93,84,zoom,2,2020-01-06
93,97,email,0,2020-01-06
93,83,zoom,2,2020-01-06
93,94,zoom,3,2020-01-06
93,84,zoom,6,2020-01-06
93,47,slack,7,2020-01-06
93,74,slack,15,2020-01-06
94,73,email,2,2020-01-06
95,88,zoom,1,2020-01-06
95,86,email,1,2020-01-06
95,92,email,4,2020-01-06
95,6,zoom,3,2020-01-06
95,87,email,4,2020-01-06
95,2,zoom,2,2020-01-06
96,39,email,4,2020-01-06
96,84,zoom,1,2020-01-06
96,90,slack,4,2020-01-06
96,74,email,4,2020-01-06
96,83,email,7,2020-01-06
96,15,email,4,2020-01-06
96,57,slack,5,2020-01-06
96,90,slack,5,2020-01-06
96,80,email,11,2020-01-06
96,92,slack,7,2020-01-06
96,98,zoom,4,2020-01-06
96,85,zoom,2,2020-01-06
96,90,zoom,2,2020-01-06
97,84,slack,13,2020-01-06
97,65,zoom,5,2020-01-06
97,84,zoom,2,2020-01-06
97,80,zoom,3,2020-01-06
97,86,slack,11,2020-01-06
98,85,email,2,2020-01-06
98,82,zoom,1,2020-01-06
98,25,zoom,0,2020-01-06
98,92,slack,4,2020-01-06
98,98,slack,9,2020-01-06
98,89,zoom,1,2020-01-06
98,92,email,2,2020-01-06
98,86,email,2,2020-01-06
98,14,zoom,1,2020-01-06
98,86,email,2,2020-01-06
98,83,zoom,1,2020-01-06
98,85,slack,7,2020-01-06
98,30,email,0,2020-01-06
98,87,email,1,2020-01-06
99,19,slack,11,2020-01-06
99,88,email,3,2020-01-06
99,57,zoom,2,2020-01-06
99,3,email,1,2020-01-06
99,19,email,2,2020-01-06
99,94,email,3,2020-01-06
99,86,zoom,2,2020-01-06
99,93,slack,11,2020-01-06
99,89,email,3,2020-01-06
99,81,slack,9,2020-01-06
99,88,slack,7,2020-01-06
99,69,zoom,0,2020-01-06
99,84,zoom,0,2020-01-06
99,35,email,4,2020-01-06
99,69,zoom,0,2020-01-06
99,88,zoom,0,2020-01-06
0,36,zoom,5,2020-01-07
0,3,email,5,2020-01-07
0,5,slack,12,2020-01-07
0,3,slack,14,2020-01-07
0,1,slack,11,2020-01-07
0,82,email,2,2020-01-07
0,2,slack,18,2020-01-07
0,5,slack,15,2020-01-07
0,50,email,5,2020-01-07
0,4,email,2,2020-01-07
1,95,email,6,2020-01-07
1,10,slack,9,2020-01-07
1,43,zoom,1,2020-01-07
1,23,email,0,2020-01-07
1,5,email,3,2020-01-07
1,56,email,2,2020-01-07
1,5,zoom,1,2020-01-07
1,46,slack,5,2020-01-07
2,4,slack,15,2020-01-07
2,44,email,4,2020-01-07
2,51,email,8,2020-01-07
2,53,slack,14,2020-01-07
2,6,zoom,0,2020-01-07
2,42,zoom,6,2020-01-07
2,57,email,6,2020-01-07
2,3,zoom,0,2020-01-07
2,51,zoom,2,2020-01-07
2,87,email,4,2020-01-07
2,8,slack,10,2020-01-07
2,0,slack,16,2020-01-07
2,4,email,5,2020-01-07
3,7,slack,20,2020-01-07
3,8,slack,12,2020-01-07
4,46,zoom,2,2020-01-07
4,59,zoom,0,2020-01-07
4,35,slack,18,2020-01-07
5,86,slack,12,2020-01-07
5,77,zoom,5,2020-01-07
5,9,zoom,3,2020-01-07
5,27,slack,8,2020-01-07
5,88,email,2,2020-01-07
5,1,slack,8,2020-01-07
5,43,email,5,2020-01-07
5,0,slack,20,2020-01-07
5,1,slack,10,2020-01-07
5,1,zoom,3,2020-01-07
5,8,slack,16,2020-01-07
5,18,email,5,2020-01-07
5,76,slack,12,2020-01-07
5,54,slack,8,2020-01-07
5,4,email,5,2020-01-07
6,74,email,3,2020-01-07
7,57,email,7,2020-01-07
7,20,email,5,2020-01-07
7,4,zoom,3,2020-01-07
7,4,slack,6,2020-01-07
7,69,slack,7,2020-01-07
7,23,zoom,2,2020-01-07
7,37,zoom,4,2020-01-07
7,68,slack,5,2020-01-07
7,87,slack,5,2020-01-07
7,83,email,5,2020-01-07
7,4,zoom,5,2020-01-07
7,85,email,3,2020-01-07
7,85,email,5,2020-01-07
7,80,slack,6,2020-01-07
7,16,zoom,1,2020-01-07
7,23,slack,9,2020-01-07
7,37,email,2,2020-01-07
7,9,zoom,3,2020-01-07
7,37,email,5,2020-01-07
7,85,email,5,2020-01-07
8,96,zoom,0,2020-01-07
8,72,email,3,2020-01-07
8,5,email,4,2020-01-07
8,72,email,3,2020-01-07
8,96,zoom,1,2020-01-07
8,3,zoom,0,2020-01-07
8,96,zoom,5,2020-01-07
8,8,slack,9,2020-01-07
8,48,zoom,1,2020-01-07
8,5,zoom,3,2020-01-07
8,6,email,3,2020-01-07
8,8,zoom,1,2020-01-07
8,0,zoom,3,2020-01-07
8,96,slack,7,2020-01-07
8,72,zoom,2,2020-01-07
8,0,email,1,2020-01-07
8,1,slack,10,2020-01-07
9,58,zoom,0,2020-01-07
9,2,email,2,2020-01-07
9,58,slack,7,2020-01-07
9,69,email,2,2020-01-07
9,61,zoom,0,2020-01-07
9,6,slack,5,2020-01-07
9,2,email,2,2020-01-07
9,2,zoom,0,2020-01-07
9,3,email,1,2020-01-07
9,58,email,2,2020-01-07
9,2,slack,10,2020-01-07
9,0,slack,10,2020-01-07
9,58,email,0,2020-01-07
9,4,zoom,0,2020-01-07
9,8,slack,8,2020-01-07
9,2,email,5,2020-01-07
9,7,email,3,2020-01-07
9,92,slack,9,2020-01-07
9,92,slack,15,2020-01-07
10,74,email,3,2020-01-07
10,14,zoom,1,2020-01-07
10,55,email,4,2020-01-07
11,22,email,2,2020-01-07
11,12,slack,12,2020-01-07
11,13,zoom,2,2020-01-07
11,82,email,8,2020-01-07
11,18,zoom,2,2020-01-07
11,19,email,3,2020-01-07
11,32,zoom,1,2020-01-07
11,9,slack,1,2020-01-07
11,16,slack,4,2020-01-07
11,45,zoom,2,2020-01-07
13,11,zoom,0,2020-01-07
13,37,slack,10,2020-01-07
13,12,slack,10,2020-01-07
13,51,zoom,2,2020-01-07
14,1,email,4,2020-01-07
14,0,zoom,1,2020-01-07
14,10,slack,11,2020-01-07
14,9,slack,15,2020-01-07
14,10,zoom,0,2020-01-07
15,10,email,7,2020-01-07
15,13,slack,7,2020-01-07
15,23,email,6,2020-01-07
15,16,zoom,2,2020-01-07
15,16,email,5,2020-01-07
15,16,zoom,6,2020-01-07
16,93,zoom,2,2020-01-07
16,30,slack,8,2020-01-07
16,33,email,3,2020-01-07
16,16,email,1,2020-01-07
16,89,zoom,0,2020-01-07
16,22,email,2,2020-01-07
16,16,zoom,1,2020-01-07
16,81,zoom,0,2020-01-07
16,41,slack,16,2020-01-07
16,13,slack,10,2020-01-07
16,52,slack,15,2020-01-07
16,17,slack,14,2020-01-07
16,21,zoom,0,2020-01-07
16,25,slack,14,2020-01-07
16,14,slack,16,2020-01-07
16,22,email,2,2020-01-07
17,6,zoom,4,2020-01-07
17,16,slack,10,2020-01-07
17,6,email,6,2020-01-07
17,3,email,3,2020-01-07
17,54,zoom,4,2020-01-07
17,13,slack,14,2020-01-07
18,18,email,5,2020-01-07
18,6,zoom,3,2020-01-07
18,19,slack,6,2020-01-07
18,47,email,3,2020-01-07
18,47,slack,5,2020-01-07
18,81,email,3,2020-01-07
18,11,email,6,2020-01-07
18,20,email,3,2020-01-07
18,8,slack,8,2020-01-07
18,11,email,6,2020-01-07
18,11,email,6,2020-01-07
18,47,slack,12,2020-01-07
18,0,email,2,2020-01-07
18,47,slack,5,2020-01-07
18,98,email,2,2020-01-07
18,0,zoom,3,2020-01-07
18,62,zoom,4,2020-01-07
18,52,slack,9,2020-01-07
18,1,email,5,2020-01-07
19,15,zoom,2,2020-01-07
19,10,slack,6,2020-01-07
19,12,zoom,1,2020-01-07
19,15,email,0,2020-01-07
19,77,zoom,0,2020-01-07
19,16,email,1,2020-01-07
19,11,zoom,1,2020-01-07
19,86,zoom,2,2020-01-07
19,1,slack,5,2020-01-07
19,12,email,3,2020-01-07
19,16,slack,2,2020-01-07
19,15,slack,6,2020-01-07
20,26,zoom,2,2020-01-07
20,24,slack,8,2020-01-07
20,28,email,10,2020-01-07
20,29,zoom,6,2020-01-07
20,47,zoom,3,2020-01-07
20,93,zoom,3,2020-01-07
20,27,email,2,2020-01-07
20,28,slack,6,2020-01-07
21,19,zoom,2,2020-01-07
21,7,email,3,2020-01-07
21,22,email,2,2020-01-07
21,21,slack,5,2020-01-07
21,53,email,4,2020-01-07
21,23,slack,4,2020-01-07
21,22,zoom,7,2020-01-07
21,88,email,6,2020-01-07
21,29,zoom,1,2020-01-07
21,81,slack,8,2020-01-07
21,27,slack,6,2020-01-07
21,19,slack,7,2020-01-07
21,21,email,6,2020-01-07
21,19,email,6,2020-01-07
22,28,zoom,1,2020-01-07
22,74,slack,17,2020-01-07
22,43,email,2,2020-01-07
22,74,email,7,2020-01-07
22,37,zoom,2,2020-01-07
22,8,slack,11,2020-01-07
22,5,zoom,2,2020-01-07
22,25,slack,7,2020-01-07
22,51,slack,10,2020-01-07
22,66,slack,14,2020-01-07
22,35,slack,19,2020-01-07
23,88,email,3,2020-01-07
23,23,email,2,2020-01-07
23,88,email,6,2020-01-07
23,7,slack,12,2020-01-07
23,23,zoom,1,2020-01-07
23,23,zoom,0,2020-01-07
23,29,email,2,2020-01-07
24,26,zoom,0,2020-01-07
24,92,email,6,2020-01-07
24,92,slack,7,2020-01-07
24,46,email,2,2020-01-07
24,38,zoom,0,2020-01-07
24,80,email,9,2020-01-07
24,98,slack,14,2020-01-07
24,98,zoom,0,2020-01-07
25,21,email,0,2020-01-07
25,65,email,0,2020-01-07
25,79,slack,7,2020-01-07
25,24,slack,13,2020-01-07
25,65,zoom,1,2020-01-07
26,17,zoom,0,2020-01-07
26,20,zoom,1,2020-01-07
26,99,slack,7,2020-01-07
26,25,email,2,2020-01-07
26,60,email,3,2020-01-07
26,25,zoom,2,2020-01-07
26,24,zoom,5,2020-01-07
26,18,zoom,1,2020-01-07
26,99,email,5,2020-01-07
26,60,email,2,2020-01-07
26,23,zoom,4,2020-01-07
26,40,zoom,3,2020-01-07
26,99,slack,10,2020-01-07
26,58,slack,16,2020-01-07
26,16,slack,14,2020-01-07
26,21,slack,8,2020-01-07
26,54,zoom,4,2020-01-07
26,60,email,1,2020-01-07
26,76,email,2,2020-01-07
28,7,zoom,1,2020-01-07
28,29,email,2,2020-01-07
28,27,zoom,2,2020-01-07
28,42,zoom,1,2020-01-07
28,24,slack,14,2020-01-07
28,26,slack,10,2020-01-07
28,6,email,2,2020-01-07
28,10,zoom,2,2020-01-07
29,21,zoom,2,2020-01-07
29,21,zoom,1,2020-01-07
29,21,zoom,1,2020-01-07
29,47,slack,20,2020-01-07
29,47,slack,22,2020-01-07
29,30,email,3,2020-01-07
30,70,zoom,2,2020-01-07
30,10,zoom,1,2020-01-07
31,84,email,0,2020-01-07
31,97,zoom,3,2020-01-07
31,38,email,3,2020-01-07
31,30,email,1,2020-01-07
31,34,zoom,4,2020-01-07
31,32,email,3,2020-01-07
31,20,slack,3,2020-01-07
31,20,zoom,3,2020-01-07
31,30,email,0,2020-01-07
31,33,zoom,4,2020-01-07
31,20,zoom,4,2020-01-07
31,38,email,6,2020-01-07
31,29,slack,3,2020-01-07
31,31,zoom,1,2020-01-07
31,56,email,1,2020-01-07
31,37,zoom,1,2020-01-07
31,38,zoom,4,2020-01-07
31,38,email,3,2020-01-07
31,68,slack,5,2020-01-07
31,32,email,2,2020-01-07
31,63,zoom,0,2020-01-07
31,35,slack,8,2020-01-07
31,9,slack,4,2020-01-07
31,15,slack,8,2020-01-07
31,34,slack,6,2020-01-07
31,31,zoom,0,2020-01-07
31,41,email,5,2020-01-07
31,43,email,2,2020-01-07
31,26,slack,8,2020-01-07
32,82,zoom,2,2020-01-07
32,34,email,2,2020-01-07
32,39,email,1,2020-01-07
32,38,slack,3,2020-01-07
32,36,email,2,2020-01-07
32,12,zoom,1,2020-01-07
32,35,email,7,2020-01-07
32,36,email,2,2020-01-07
32,33,slack,11,2020-01-07
32,79,zoom,1,2020-01-07
32,37,slack,6,2020-01-07
32,35,email,3,2020-01-07
32,30,zoom,3,2020-01-07
32,27,slack,4,2020-01-07
32,33,slack,9,2020-01-07
32,33,zoom,0,2020-01-07
32,39,slack,9,2020-01-07
32,39,slack,8,2020-01-07
32,59,slack,1,2020-01-07
32,31,email,1,2020-01-07
33,47,slack,9,2020-01-07
33,35,zoom,5,2020-01-07
33,18,zoom,1,2020-01-07
33,60,zoom,2,2020-01-07
33,39,email,2,2020-01-07
33,47,email,1,2020-01-07
33,18,slack,8,2020-01-07
33,18,email,2,2020-01-07
33,47,zoom,5,2020-01-07
33,36,email,0,2020-01-07
33,76,slack,9,2020-01-07
33,30,zoom,2,2020-01-07
33,54,zoom,7,2020-01-07
33,34,slack,12,2020-01-07
33,60,zoom,2,2020-01-07
33,38,slack,10,2020-01-07
33,19,slack,10,2020-01-07
33,70,email,2,2020-01-07
33,34,zoom,5,2020-01-07
33,86,email,1,2020-01-07
34,31,slack,15,2020-01-07
34,56,slack,27,2020-01-07
34,37,slack,15,2020-01-07
34,38,zoom,3,2020-01-07
34,38,slack,10,2020-01-07
34,30,slack,20,2020-01-07
34,89,zoom,3,2020-01-07
34,38,email,4,2020-01-07
34,0,zoom,4,2020-01-07
34,34,slack,12,2020-01-07
34,48,zoom,8,2020-01-07
35,28,zoom,4,2020-01-07
35,32,email,5,2020-01-07
35,37,slack,19,2020-01-07
35,30,zoom,0,2020-01-07
35,45,slack,13,2020-01-07
35,34,slack,12,2020-01-07
35,31,email,4,2020-01-07
36,30,email,8,2020-01-07
36,66,email,4,2020-01-07
36,36,slack,14,2020-01-07
36,58,zoom,3,2020-01-07
36,39,slack,12,2020-01-07
36,38,zoom,2,2020-01-07
36,99,email,4,2020-01-07
36,35,slack,16,2020-01-07
37,39,email,3,2020-01-07
37,45,zoom,2,2020-01-07
37,78,email,7,2020-01-07
37,45,email,4,2020-01-07
37,37,zoom,0,2020-01-07
37,17,zoom,1,2020-01-07
37,37,email,5,2020-01-07
38,32,slack,16,2020-01-07
38,38,zoom,2,2020-01-07
38,39,email,3,2020-01-07
38,52,zoom,3,2020-01-07
39,71,slack,15,2020-01-07
39,97,zoom,2,2020-01-07
39,59,zoom,1,2020-01-07
39,33,email,1,2020-01-07
39,64,zoom,2,2020-01-07
39,55,slack,14,2020-01-07
39,34,email,2,2020-01-07
39,43,slack,16,2020-01-07
39,36,slack,19,2020-01-07
39,31,email,3,2020-01-07
39,84,slack,13,2020-01-07
39,38,email,3,2020-01-07
40,90,email,3,2020-01-07
40,55,email,3,2020-01-07
40,56,email,2,2020-01-07
40,59,zoom,2,2020-01-07
40,45,slack,9,2020-01-07
40,32,zoom,7,2020-01-07
40,58,email,2,2020-01-07
40,46,slack,18,2020-01-07
40,17,email,2,2020-01-07
40,59,slack,9,2020-01-07
40,49,email,1,2020-01-07
40,48,slack,11,2020-01-07
40,32,email,0,2020-01-07
40,32,email,1,2020-01-07
40,49,zoom,2,2020-01-07
40,55,zoom,2,2020-01-07
40,31,slack,15,2020-01-07
40,41,slack,26,2020-01-07
40,45,zoom,4,2020-01-07
40,44,email,3,2020-01-07
40,42,email,2,2020-01-07
40,17,slack,9,2020-01-07
40,45,slack,19,2020-01-07
40,43,email,4,2020-01-07
40,52,zoom,0,2020-01-07
40,17,slack,10,2020-01-07
41,66,zoom,1,2020-01-07
41,97,email,1,2020-01-07
41,44,slack,10,2020-01-07
41,12,zoom,2,2020-01-07
42,46,zoom,2,2020-01-07
42,72,email,4,2020-01-07
42,87,slack,7,2020-01-07
42,47,slack,14,2020-01-07
42,85,slack,8,2020-01-07
43,46,slack,18,2020-01-07
43,57,slack,9,2020-01-07
43,59,email,4,2020-01-07
43,7,email,1,2020-01-07
43,49,zoom,1,2020-01-07
43,57,email,5,2020-01-07
43,56,slack,17,2020-01-07
44,41,slack,17,2020-01-07
44,32,email,3,2020-01-07
44,50,slack,9,2020-01-07
44,71,email,3,2020-01-07
44,42,zoom,6,2020-01-07
44,32,slack,14,2020-01-07
44,57,slack,8,2020-01-07
44,32,zoom,4,2020-01-07
44,51,slack,9,2020-01-07
44,44,zoom,3,2020-01-07
44,43,zoom,5,2020-01-07
44,55,email,2,2020-01-07
44,53,email,6,2020-01-07
44,41,zoom,1,2020-01-07
45,40,slack,12,2020-01-07
45,37,zoom,1,2020-01-07
45,59,zoom,3,2020-01-07
45,62,zoom,2,2020-01-07
45,38,zoom,2,2020-01-07
45,47,email,1,2020-01-07
45,52,email,5,2020-01-07
45,47,zoom,2,2020-01-07
46,92,slack,11,2020-01-07
46,85,zoom,1,2020-01-07
46,67,zoom,0,2020-01-07
46,27,slack,15,2020-01-07
46,46,email,4,2020-01-07
47,55,slack,19,2020-01-07
47,45,email,2,2020-01-07
47,53,slack,12,2020-01-07
47,44,email,3,2020-01-07
47,54,email,2,2020-01-07
47,52,email,1,2020-01-07
47,55,email,2,2020-01-07
48,57,zoom,5,2020-01-07
48,53,email,3,2020-01-07
48,58,slack,7,2020-01-07
48,42,slack,10,2020-01-07
48,21,zoom,6,2020-01-07
48,40,slack,10,2020-01-07
48,46,zoom,4,2020-01-07
48,59,email,3,2020-01-07
48,46,zoom,8,2020-01-07
48,56,zoom,3,2020-01-07
48,54,slack,6,2020-01-07
48,7,slack,10,2020-01-07
48,54,slack,9,2020-01-07
49,47,slack,7,2020-01-07
49,13,email,0,2020-01-07
49,59,zoom,0,2020-01-07
49,48,slack,4,2020-01-07
49,45,email,2,2020-01-07
49,35,slack,5,2020-01-07
49,44,slack,5,2020-01-07
49,47,slack,6,2020-01-07
49,59,zoom,1,2020-01-07
49,13,email,2,2020-01-07
50,65,email,4,2020-01-07
50,86,slack,2,2020-01-07
50,57,zoom,4,2020-01-07
50,28,zoom,4,2020-01-07
50,49,zoom,3,2020-01-07
50,97,zoom,3,2020-01-07
50,59,email,2,2020-01-07
50,57,slack,3,2020-01-07
50,46,email,2,2020-01-07
51,57,slack,15,2020-01-07
51,56,zoom,2,2020-01-07
51,52,slack,11,2020-01-07
51,43,slack,14,2020-01-07
51,46,email,2,2020-01-07
51,39,zoom,1,2020-01-07
51,55,zoom,1,2020-01-07
52,57,slack,12,2020-01-07
52,1,zoom,0,2020-01-07
52,59,email,2,2020-01-07
52,58,slack,14,2020-01-07
52,50,zoom,3,2020-01-07
52,44,slack,11,2020-01-07
52,46,slack,15,2020-01-07
52,52,zoom,1,2020-01-07
52,0,slack,15,2020-01-07
53,56,slack,4,2020-01-07
53,4,email,5,2020-01-07
53,42,email,8,2020-01-07
53,46,email,1,2020-01-07
53,44,email,3,2020-01-07
